OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,Product,Quantity,UnitPrice,Sales,Discount,Profit,PaymentMethod
ORD00422,2024-03-12,CUST8310,Customer_82,Delta,Zagazig,Electronics,Laptop,5,1451,6892.25,0.05,1993.94,Cash
ORD00423,2024-04-28,CUST2029,Customer_136,Alexandria,Montaza,Fashion,Watch,3,132,376.2,0.05,109.24,Card
ORD00424,2024-01-21,CUST6309,Customer_53,Giza,6th October,Fashion,Jacket,4,1011,3437.4,0.15,1101.3,Online
ORD00425,2024-11-30,CUST7201,Customer_188,Alexandria,Montaza,Home,Vacuum,5,1164,4656.0,0.2,667.96,Online
ORD00426,2025-03-20,CUST6653,Customer_250,Cairo,Maadi,Home,Chair,2,1107,1881.9,0.15,354.22,Card
ORD00427,2024-05-23,CUST4465,Customer_77,Alexandria,Smouha,Fashion,Watch,2,521,1042.0,0.0,238.24,Cash
ORD00428,2024-09-03,CUST8844,Customer_246,Giza,Dokki,Electronics,Laptop,4,1711,6159.6,0.1,1725.08,Cash
ORD00429,2024-03-23,CUST3207,Customer_323,Alexandria,Smouha,Sports,Football,2,138,262.2,0.05,63.81,Online
ORD00430,2024-07-26,CUST1305,Customer_450,Cairo,Maadi,Fashion,Shirt,2,578,1098.2,0.05,251.66,Online
ORD00431,2025-03-01,CUST7730,Customer_308,Delta,Tanta,Fashion,Watch,5,1015,4313.75,0.15,615.32,Cash
ORD00432,2024-02-05,CUST4765,Customer_194,Alexandria,Smouha,Home,Microwave,3,1938,4941.9,0.15,1231.19,Card
ORD00433,2025-02-27,CUST3450,Customer_311,Giza,6th October,Electronics,Laptop,5,1810,7240.0,0.2,1962.71,Cash
ORD00434,2024-10-03,CUST1019,Customer_460,Giza,Dokki,Electronics,Phone,1,1037,985.15,0.05,320.66,Online
ORD00435,2025-04-25,CUST8899,Customer_405,Upper Egypt,Luxor,Sports,Dumbbells,1,1478,1182.4,0.2,245.04,Card
ORD00436,2025-04-10,CUST2373,Customer_146,Delta,Zagazig,Electronics,Tablet,2,571,970.7,0.15,282.92,Online
ORD00437,2024-03-01,CUST9515,Customer_4,Alexandria,Gleem,Home,Microwave,1,1502,1502.0,0.0,367.23,Card
ORD00438,2024-10-26,CUST5155,Customer_134,Giza,Sheikh Zayed,Home,Chair,3,268,763.8,0.05,157.74,Online
ORD00439,2025-02-05,CUST8904,Customer_92,Upper Egypt,Luxor,Home,Vacuum,4,1596,6064.8,0.05,1233.02,Card
ORD00440,2024-07-22,CUST3262,Customer_438,Alexandria,Montaza,Sports,Dumbbells,3,1233,3329.1,0.1,977.25,Online
ORD00441,2025-02-06,CUST6544,Customer_411,Cairo,Maadi,Fashion,Watch,2,255,484.5,0.05,110.02,Online
ORD00442,2025-02-25,CUST3381,Customer_242,Alexandria,Montaza,Electronics,Laptop,4,1352,5408.0,0.0,1628.31,Online
ORD00443,2025-01-05,CUST7296,Customer_477,Upper Egypt,Assiut,Electronics,Headphones,2,809,1618.0,0.0,408.15,Card
ORD00444,2024-04-13,CUST9489,Customer_147,Alexandria,Montaza,Home,Blender,2,1361,2313.7,0.15,485.28,Cash
ORD00445,2025-05-14,CUST3579,Customer_45,Cairo,Maadi,Fashion,Shoes,1,786,746.7,0.05,196.95,Card
ORD00446,2024-12-26,CUST2124,Customer_471,Upper Egypt,Sohag,Sports,Bike,5,460,1840.0,0.2,191.07,Cash
ORD00447,2024-08-20,CUST7618,Customer_295,Alexandria,Gleem,Home,Vacuum,3,513,1231.2,0.2,419.55,Cash
ORD00448,2025-04-29,CUST2917,Customer_412,Delta,Tanta,Sports,Football,5,198,792.0,0.2,137.46,Online
ORD00449,2025-01-22,CUST6565,Customer_493,Delta,Zagazig,Home,Chair,4,1203,4090.2,0.15,1196.35,Card
ORD00450,2025-02-07,CUST4610,Customer_347,Upper Egypt,Luxor,Electronics,Tablet,1,578,578.0,0.0,113.1,Online
ORD00451,2024-05-14,CUST5067,Customer_148,Giza,Dokki,Sports,Dumbbells,5,1147,5735.0,0.0,1578.3,Cash
ORD00452,2024-06-30,CUST4580,Customer_458,Upper Egypt,Luxor,Home,Blender,5,1957,9295.75,0.05,2037.06,Online
ORD00453,2024-04-15,CUST4755,Customer_104,Delta,Tanta,Fashion,Watch,2,530,1007.0,0.05,320.41,Cash
ORD00454,2024-12-05,CUST9071,Customer_315,Alexandria,Gleem,Fashion,Shirt,1,1934,1934.0,0.0,520.16,Cash
ORD00455,2025-03-27,CUST5501,Customer_252,Alexandria,Smouha,Sports,Dumbbells,5,695,2953.75,0.15,958.58,Cash
ORD00456,2024-08-04,CUST8836,Customer_482,Alexandria,Gleem,Sports,Treadmill,5,312,1560.0,0.0,361.04,Online
ORD00457,2024-08-23,CUST6171,Customer_353,Cairo,Maadi,Home,Chair,2,986,1972.0,0.0,541.43,Cash
ORD00458,2025-03-17,CUST5254,Customer_96,Cairo,Maadi,Fashion,Watch,5,256,1152.0,0.1,219.34,Online
ORD00459,2024-08-05,CUST4449,Customer_215,Delta,Tanta,Home,Chair,5,752,3384.0,0.1,493.99,Online
ORD00460,2024-10-21,CUST4744,Customer_417,Delta,Mansoura,Sports,Dumbbells,4,418,1337.6,0.2,177.61,Cash
ORD00461,2024-01-05,CUST3893,Customer_216,Delta,Tanta,Sports,Bike,2,348,661.2,0.05,144.3,Card
ORD00462,2024-01-25,CUST7527,Customer_51,Giza,Sheikh Zayed,Home,Chair,3,563,1351.2,0.2,425.12,Online
ORD00463,2024-06-20,CUST5256,Customer_185,Giza,6th October,Fashion,Jacket,4,1768,7072.0,0.0,1502.54,Card
ORD00464,2024-12-13,CUST4259,Customer_296,Alexandria,Montaza,Home,Vacuum,1,893,893.0,0.0,167.68,Online
ORD00465,2025-01-12,CUST8322,Customer_456,Alexandria,Smouha,Home,Vacuum,3,1428,3427.2,0.2,760.4,Cash
ORD00466,2025-04-20,CUST6527,Customer_216,Upper Egypt,Luxor,Home,Chair,2,1828,3473.2,0.05,903.54,Online
ORD00467,2024-06-11,CUST5773,Customer_364,Alexandria,Montaza,Sports,Football,1,381,342.9,0.1,53.85,Card
ORD00468,2024-09-23,CUST8377,Customer_212,Alexandria,Montaza,Sports,Dumbbells,4,1649,5936.4,0.1,1703.59,Cash
ORD00469,2024-07-22,CUST2687,Customer_49,Giza,6th October,Fashion,Shoes,3,1976,5928.0,0.0,904.87,Cash
ORD00470,2024-11-12,CUST3544,Customer_44,Upper Egypt,Luxor,Electronics,Phone,4,1123,4492.0,0.0,565.91,Online
ORD00471,2025-03-05,CUST3795,Customer_15,Upper Egypt,Sohag,Fashion,Shoes,3,957,2727.45,0.05,362.26,Cash
ORD00472,2024-03-10,CUST9835,Customer_91,Delta,Mansoura,Sports,Bike,5,1964,8838.0,0.1,2095.81,Online
ORD00473,2024-02-15,CUST8239,Customer_158,Alexandria,Gleem,Sports,Dumbbells,3,1036,2486.4,0.2,389.82,Card
ORD00474,2025-03-10,CUST3233,Customer_177,Upper Egypt,Sohag,Fashion,Jacket,1,50,40.0,0.2,12.15,Card
ORD00475,2025-02-12,CUST5799,Customer_306,Upper Egypt,Luxor,Electronics,Tablet,4,663,2652.0,0.0,772.97,Cash
ORD00476,2024-05-07,CUST3675,Customer_367,Cairo,Maadi,Home,Microwave,4,1856,5939.2,0.2,1242.94,Online
ORD00477,2025-02-13,CUST5454,Customer_146,Upper Egypt,Sohag,Fashion,Jacket,1,914,868.3,0.05,198.97,Online
ORD00478,2024-11-22,CUST8460,Customer_317,Alexandria,Gleem,Sports,Treadmill,1,423,401.85,0.05,69.28,Card
ORD00479,2024-09-30,CUST1362,Customer_96,Delta,Zagazig,Sports,Treadmill,3,89,253.65,0.05,28.51,Cash
ORD00480,2024-09-09,CUST4558,Customer_176,Delta,Mansoura,Fashion,Watch,1,526,526.0,0.0,72.41,Card
ORD00481,2025-05-02,CUST3393,Customer_29,Delta,Mansoura,Home,Chair,1,726,726.0,0.0,225.7,Card
ORD00482,2025-02-28,CUST1206,Customer_63,Upper Egypt,Assiut,Sports,Treadmill,2,1884,3391.2,0.1,1031.99,Online
ORD00483,2024-02-18,CUST9538,Customer_341,Giza,Dokki,Sports,Treadmill,1,457,388.45,0.15,110.25,Cash
ORD00484,2024-10-08,CUST9534,Customer_63,Upper Egypt,Sohag,Home,Vacuum,2,1338,2676.0,0.0,765.82,Card
ORD00485,2024-04-21,CUST2850,Customer_121,Upper Egypt,Luxor,Home,Microwave,3,1867,5601.0,0.0,1769.44,Online
ORD00486,2024-05-04,CUST1146,Customer_497,Upper Egypt,Sohag,Electronics,Laptop,3,1247,3741.0,0.0,744.28,Cash
ORD00487,2024-09-12,CUST2497,Customer_352,Alexandria,Montaza,Sports,Treadmill,3,1628,4884.0,0.0,792.09,Online
ORD00488,2025-02-09,CUST2759,Customer_65,Delta,Zagazig,Electronics,Phone,3,1370,3904.5,0.05,1075.03,Card
ORD00489,2024-03-09,CUST5107,Customer_461,Giza,Dokki,Home,Chair,2,93,158.1,0.15,29.97,Cash
ORD00490,2024-04-05,CUST9906,Customer_179,Upper Egypt,Luxor,Sports,Dumbbells,5,1477,6277.25,0.15,925.54,Card
ORD00491,2024-05-14,CUST9873,Customer_188,Upper Egypt,Sohag,Fashion,Shirt,5,367,1559.75,0.15,271.27,Card
ORD00492,2024-05-02,CUST6254,Customer_370,Cairo,Maadi,Sports,Treadmill,1,1319,1187.1,0.1,349.01,Cash
ORD00493,2024-07-28,CUST6276,Customer_57,Alexandria,Gleem,Fashion,Watch,5,365,1460.0,0.2,249.34,Cash
ORD00494,2024-09-05,CUST4139,Customer_51,Alexandria,Montaza,Electronics,Phone,2,415,830.0,0.0,124.93,Cash
ORD00495,2024-07-06,CUST4616,Customer_311,Alexandria,Montaza,Sports,Bike,5,1327,5308.0,0.2,870.43,Online
ORD00496,2025-01-15,CUST7814,Customer_421,Cairo,Nasr City,Fashion,Watch,1,1008,1008.0,0.0,191.75,Card
ORD00497,2024-04-20,CUST9511,Customer_50,Cairo,Maadi,Home,Blender,1,1758,1582.2,0.1,189.05,Cash
ORD00498,2025-04-30,CUST3931,Customer_286,Giza,Sheikh Zayed,Sports,Treadmill,2,1127,2141.3,0.05,519.28,Online
ORD00499,2024-03-26,CUST3955,Customer_282,Alexandria,Gleem,Electronics,Headphones,4,1488,5059.2,0.15,1622.52,Card
ORD00500,2024-06-15,CUST7090,Customer_212,Alexandria,Gleem,Fashion,Watch,3,1898,5124.6,0.1,1217.2,Online
ORD00501,2024-10-08,CUST5162,Customer_185,Upper Egypt,Luxor,Home,Microwave,5,1167,5543.25,0.05,1074.09,Card
ORD00502,2025-03-31,CUST5945,Customer_4,Upper Egypt,Sohag,Electronics,Phone,3,1270,3810.0,0.0,874.02,Card
ORD00503,2024-10-19,CUST3534,Customer_49,Giza,6th October,Home,Blender,3,1932,4636.8,0.2,1056.35,Cash
ORD00504,2024-05-11,CUST5920,Customer_48,Upper Egypt,Sohag,Fashion,Shoes,3,801,1922.4,0.2,312.32,Online
ORD00505,2025-02-26,CUST2562,Customer_305,Upper Egypt,Luxor,Fashion,Shirt,3,1673,4266.15,0.15,611.02,Online
ORD00506,2025-02-22,CUST8115,Customer_214,Delta,Tanta,Sports,Football,1,1937,1743.3,0.1,325.97,Cash
ORD00507,2024-10-03,CUST3450,Customer_168,Giza,Sheikh Zayed,Electronics,Tablet,1,674,539.2,0.2,59.47,Online
ORD00508,2024-02-16,CUST4638,Customer_222,Giza,6th October,Electronics,Tablet,4,1591,5091.2,0.2,1241.3,Card
ORD00509,2024-10-07,CUST7540,Customer_135,Upper Egypt,Assiut,Fashion,Jacket,1,1024,819.2,0.2,234.56,Cash
ORD00510,2024-07-21,CUST4212,Customer_288,Upper Egypt,Luxor,Sports,Treadmill,2,1034,1654.4,0.2,247.38,Online
ORD00511,2025-04-18,CUST2467,Customer_58,Alexandria,Smouha,Fashion,Shirt,3,1640,4182.0,0.15,756.33,Online
ORD00512,2024-01-13,CUST5994,Customer_87,Upper Egypt,Sohag,Home,Vacuum,2,706,1270.8,0.1,315.75,Card
ORD00513,2024-07-10,CUST3555,Customer_388,Alexandria,Gleem,Fashion,Watch,1,1942,1844.9,0.05,276.59,Online
ORD00514,2025-02-23,CUST5713,Customer_8,Cairo,Nasr City,Electronics,Laptop,5,1947,9248.25,0.05,2933.43,Card
ORD00515,2024-04-18,CUST4339,Customer_280,Cairo,Heliopolis,Sports,Bike,1,729,692.55,0.05,197.38,Online
ORD00516,2024-09-26,CUST1712,Customer_131,Delta,Zagazig,Sports,Treadmill,1,821,656.8,0.2,214.45,Cash
ORD00517,2024-12-04,CUST5445,Customer_340,Cairo,Heliopolis,Fashion,Jacket,1,1002,1002.0,0.0,116.88,Online
ORD00518,2024-12-29,CUST2631,Customer_463,Delta,Tanta,Electronics,Headphones,4,523,1778.2,0.15,403.89,Card
ORD00519,2024-12-30,CUST1352,Customer_21,Upper Egypt,Luxor,Electronics,Laptop,2,1075,1827.5,0.15,438.91,Cash
ORD00520,2024-12-16,CUST6765,Customer_182,Alexandria,Gleem,Home,Chair,4,1574,5981.2,0.05,625.59,Online
ORD00521,2025-02-21,CUST1482,Customer_484,Delta,Tanta,Home,Blender,3,1849,4714.95,0.15,1521.05,Online
ORD00522,2024-07-14,CUST9531,Customer_492,Delta,Tanta,Fashion,Jacket,4,1395,5301.0,0.05,646.45,Online
ORD00523,2024-06-08,CUST6395,Customer_230,Alexandria,Montaza,Fashion,Watch,2,1223,2323.7,0.05,480.11,Online
ORD00524,2024-08-08,CUST3378,Customer_336,Giza,6th October,Fashion,Shoes,2,682,1091.2,0.2,357.25,Online
ORD00525,2025-01-26,CUST6221,Customer_451,Giza,Dokki,Electronics,Phone,2,700,1330.0,0.05,374.75,Card
ORD00526,2024-04-04,CUST1429,Customer_391,Upper Egypt,Sohag,Sports,Dumbbells,2,1645,3125.5,0.05,395.98,Online
ORD00527,2024-12-18,CUST8808,Customer_69,Alexandria,Gleem,Fashion,Shoes,2,1457,2914.0,0.0,553.12,Online
ORD00528,2024-04-08,CUST4707,Customer_17,Alexandria,Gleem,Home,Microwave,4,1056,3590.4,0.15,482.47,Card
ORD00529,2025-04-19,CUST8197,Customer_444,Cairo,Heliopolis,Sports,Treadmill,2,1601,3041.9,0.05,354.49,Online
ORD00530,2024-11-07,CUST7232,Customer_369,Upper Egypt,Luxor,Home,Chair,2,925,1572.5,0.15,462.4,Card
ORD00531,2024-05-05,CUST9498,Customer_276,Upper Egypt,Luxor,Electronics,Phone,4,985,3940.0,0.0,1258.61,Card
ORD00532,2024-06-04,CUST5684,Customer_237,Cairo,Maadi,Sports,Football,2,646,1098.2,0.15,219.1,Cash
ORD00533,2024-09-13,CUST2854,Customer_93,Upper Egypt,Sohag,Electronics,Laptop,4,1749,5946.6,0.15,729.11,Online
ORD00534,2024-10-29,CUST4308,Customer_452,Alexandria,Smouha,Sports,Bike,3,973,2919.0,0.0,422.44,Card
ORD00535,2024-11-20,CUST6946,Customer_44,Cairo,Heliopolis,Home,Microwave,1,236,236.0,0.0,65.27,Online
ORD00536,2025-04-12,CUST6491,Customer_290,Upper Egypt,Luxor,Fashion,Watch,5,829,4145.0,0.0,1210.61,Online
ORD00537,2025-01-28,CUST8311,Customer_148,Giza,6th October,Fashion,Shoes,1,909,818.1,0.1,145.11,Online
ORD00538,2024-09-11,CUST9169,Customer_279,Giza,6th October,Fashion,Shoes,1,1325,1192.5,0.1,122.89,Cash
ORD00539,2024-08-14,CUST2300,Customer_308,Alexandria,Gleem,Fashion,Shoes,5,1400,5950.0,0.15,1269.94,Online
ORD00540,2024-06-27,CUST1601,Customer_75,Cairo,Nasr City,Home,Microwave,1,428,406.6,0.05,46.26,Cash
ORD00541,2024-04-01,CUST3643,Customer_345,Alexandria,Montaza,Home,Vacuum,1,150,150.0,0.0,30.64,Card
ORD00542,2024-06-02,CUST6289,Customer_189,Alexandria,Montaza,Fashion,Watch,5,787,3935.0,0.0,485.11,Card
ORD00543,2024-05-20,CUST6393,Customer_270,Cairo,Heliopolis,Electronics,Headphones,4,325,1300.0,0.0,355.75,Card
ORD00544,2024-09-04,CUST5705,Customer_219,Alexandria,Smouha,Fashion,Shirt,1,1220,976.0,0.2,338.47,Online
ORD00545,2024-11-19,CUST9154,Customer_253,Delta,Mansoura,Home,Microwave,5,1202,5108.5,0.15,1174.58,Cash
ORD00546,2025-02-11,CUST2932,Customer_378,Alexandria,Smouha,Home,Microwave,1,292,292.0,0.0,63.14,Cash
ORD00547,2024-04-18,CUST1185,Customer_328,Alexandria,Gleem,Sports,Football,3,766,1838.4,0.2,554.3,Cash
ORD00548,2024-01-04,CUST2865,Customer_352,Delta,Mansoura,Electronics,Headphones,3,1087,2608.8,0.2,472.14,Card
ORD00549,2024-09-02,CUST8774,Customer_409,Delta,Mansoura,Electronics,Laptop,2,726,1306.8,0.1,431.99,Cash
ORD00550,2025-02-20,CUST7782,Customer_476,Giza,Dokki,Fashion,Watch,5,1884,8478.0,0.1,1828.01,Online
ORD00551,2024-12-16,CUST6434,Customer_410,Cairo,Maadi,Home,Vacuum,5,1147,5735.0,0.0,872.1,Card
ORD00552,2024-10-19,CUST7382,Customer_96,Cairo,Nasr City,Home,Blender,3,818,1963.2,0.2,609.77,Online
ORD00553,2024-05-01,CUST7088,Customer_232,Cairo,Heliopolis,Home,Blender,3,897,2691.0,0.0,603.49,Card
ORD00554,2025-04-12,CUST2517,Customer_228,Giza,Sheikh Zayed,Home,Microwave,1,816,816.0,0.0,240.27,Online
ORD00555,2024-09-25,CUST6084,Customer_398,Cairo,Heliopolis,Fashion,Shoes,3,1941,4949.55,0.15,1401.27,Card
ORD00556,2024-09-24,CUST2897,Customer_3,Giza,6th October,Fashion,Shoes,1,990,841.5,0.15,234.29,Card
ORD00557,2025-01-27,CUST6119,Customer_12,Cairo,Maadi,Electronics,Headphones,4,1871,7484.0,0.0,941.31,Online
ORD00558,2024-06-12,CUST8227,Customer_344,Delta,Zagazig,Fashion,Jacket,2,444,799.2,0.1,135.19,Cash
ORD00559,2024-02-22,CUST4384,Customer_278,Delta,Tanta,Fashion,Jacket,1,81,64.8,0.2,15.55,Card
ORD00560,2024-06-08,CUST6549,Customer_277,Alexandria,Gleem,Home,Microwave,3,1225,3491.25,0.05,498.62,Card
ORD00561,2024-08-06,CUST7421,Customer_92,Cairo,Nasr City,Electronics,Tablet,1,266,226.1,0.15,25.65,Online
ORD00562,2024-12-09,CUST9740,Customer_41,Alexandria,Montaza,Sports,Dumbbells,3,730,2080.5,0.05,578.85,Card
ORD00563,2024-12-29,CUST8625,Customer_241,Alexandria,Smouha,Electronics,Tablet,1,983,884.7,0.1,239.86,Cash
ORD00564,2025-03-27,CUST6320,Customer_233,Giza,6th October,Home,Vacuum,4,425,1530.0,0.1,454.71,Card
ORD00565,2024-05-24,CUST6711,Customer_310,Cairo,Nasr City,Sports,Football,3,1030,2626.5,0.15,818.0,Online
ORD00566,2025-02-09,CUST5949,Customer_273,Giza,Sheikh Zayed,Electronics,Tablet,1,717,573.6,0.2,150.49,Card
ORD00567,2024-09-03,CUST7288,Customer_34,Upper Egypt,Luxor,Sports,Treadmill,5,549,2196.0,0.2,306.9,Card
ORD00568,2024-04-30,CUST3835,Customer_340,Giza,Sheikh Zayed,Sports,Bike,5,1662,7479.0,0.1,1766.03,Online
ORD00569,2024-02-19,CUST8294,Customer_91,Cairo,Maadi,Sports,Football,5,1270,5397.5,0.15,978.81,Card
ORD00570,2025-02-22,CUST3276,Customer_455,Upper Egypt,Assiut,Electronics,Tablet,3,1062,3186.0,0.0,390.71,Online
ORD00571,2024-08-16,CUST4205,Customer_106,Cairo,Nasr City,Fashion,Watch,5,646,2745.5,0.15,697.06,Online
ORD00572,2024-09-18,CUST7622,Customer_434,Delta,Mansoura,Home,Chair,3,232,556.8,0.2,56.81,Cash
ORD00573,2024-07-02,CUST2797,Customer_441,Delta,Tanta,Home,Blender,1,1490,1192.0,0.2,363.78,Card
ORD00574,2024-08-10,CUST9931,Customer_109,Cairo,Nasr City,Sports,Bike,3,1507,3842.85,0.15,774.37,Online
ORD00575,2024-03-19,CUST5726,Customer_447,Giza,Dokki,Fashion,Shoes,5,837,3766.5,0.1,1167.58,Online
ORD00576,2025-05-14,CUST3224,Customer_44,Giza,6th October,Electronics,Phone,1,344,292.4,0.15,77.33,Cash
ORD00577,2024-08-18,CUST7303,Customer_182,Upper Egypt,Sohag,Sports,Treadmill,4,1093,3716.2,0.15,884.5,Cash
ORD00578,2025-04-19,CUST9948,Customer_296,Giza,Dokki,Electronics,Tablet,2,1508,2412.8,0.2,403.69,Card
ORD00579,2024-02-10,CUST3327,Customer_374,Cairo,Nasr City,Sports,Dumbbells,1,1238,1052.3,0.15,358.24,Online
ORD00580,2024-08-29,CUST2279,Customer_351,Alexandria,Gleem,Sports,Football,5,1872,7488.0,0.2,914.37,Online
ORD00581,2024-09-19,CUST8687,Customer_294,Alexandria,Montaza,Home,Blender,3,1145,3435.0,0.0,746.14,Online
ORD00582,2024-11-01,CUST5981,Customer_373,Delta,Mansoura,Home,Vacuum,3,393,1179.0,0.0,322.77,Online
ORD00583,2024-11-15,CUST1447,Customer_147,Delta,Tanta,Sports,Treadmill,5,155,697.5,0.1,210.8,Card
ORD00584,2025-03-15,CUST5209,Customer_8,Cairo,Nasr City,Electronics,Headphones,3,321,770.4,0.2,131.16,Online
ORD00585,2024-12-24,CUST4869,Customer_249,Cairo,Maadi,Fashion,Shoes,4,807,3066.6,0.05,506.95,Cash
ORD00586,2025-01-20,CUST7765,Customer_395,Alexandria,Smouha,Home,Blender,2,1269,2411.1,0.05,746.0,Card
ORD00587,2024-05-15,CUST2900,Customer_27,Giza,Sheikh Zayed,Sports,Treadmill,2,1233,2219.4,0.1,252.08,Cash
ORD00588,2024-12-15,CUST7390,Customer_243,Upper Egypt,Sohag,Sports,Dumbbells,4,1578,5049.6,0.2,799.93,Card
ORD00589,2024-06-10,CUST9687,Customer_350,Giza,Sheikh Zayed,Sports,Football,3,1948,4967.4,0.15,971.13,Cash
ORD00590,2024-05-16,CUST2610,Customer_131,Cairo,Maadi,Home,Chair,5,1930,8685.0,0.1,1595.8,Online
ORD00591,2024-12-12,CUST3947,Customer_161,Alexandria,Gleem,Sports,Treadmill,5,1627,7728.25,0.05,1777.41,Online
ORD00592,2024-12-16,CUST8306,Customer_180,Cairo,Maadi,Electronics,Phone,1,892,892.0,0.0,206.33,Cash
ORD00593,2024-10-31,CUST4552,Customer_487,Delta,Mansoura,Fashion,Shirt,1,1318,1318.0,0.0,150.54,Online
ORD00594,2025-04-05,CUST4027,Customer_459,Cairo,Maadi,Electronics,Phone,5,316,1343.0,0.15,354.68,Cash
ORD00595,2024-05-21,CUST7995,Customer_355,Giza,Dokki,Home,Chair,1,1358,1154.3,0.15,381.7,Online
ORD00596,2024-06-19,CUST1984,Customer_133,Delta,Mansoura,Fashion,Shirt,3,1641,4923.0,0.0,963.43,Card
ORD00597,2024-09-08,CUST2776,Customer_74,Giza,Dokki,Electronics,Tablet,2,1299,2208.3,0.15,319.34,Online
ORD00598,2024-10-19,CUST5105,Customer_398,Upper Egypt,Assiut,Electronics,Tablet,3,261,783.0,0.0,92.57,Card
ORD00599,2024-12-24,CUST6403,Customer_464,Cairo,Heliopolis,Fashion,Shirt,1,1411,1199.35,0.15,199.82,Card
ORD00600,2024-01-02,CUST7298,Customer_489,Alexandria,Smouha,Sports,Bike,4,877,3508.0,0.0,824.49,Online
ORD00601,2025-05-05,CUST2485,Customer_188,Upper Egypt,Assiut,Home,Vacuum,3,870,2610.0,0.0,673.56,Online
ORD00602,2024-07-15,CUST4129,Customer_154,Delta,Tanta,Sports,Dumbbells,2,411,657.6,0.2,72.23,Online
ORD00603,2024-03-12,CUST1584,Customer_99,Upper Egypt,Assiut,Home,Chair,1,1862,1582.7,0.15,449.22,Cash
ORD00604,2024-09-12,CUST9748,Customer_495,Alexandria,Smouha,Sports,Bike,1,1673,1338.4,0.2,349.12,Card
ORD00605,2024-04-18,CUST9570,Customer_235,Cairo,Nasr City,Home,Blender,3,1663,4989.0,0.0,1004.67,Online
ORD00606,2024-01-10,CUST8720,Customer_465,Alexandria,Smouha,Fashion,Shirt,1,1556,1478.2,0.05,328.49,Online
ORD00607,2025-02-24,CUST2594,Customer_234,Cairo,Nasr City,Fashion,Shirt,2,1345,2690.0,0.0,877.39,Online
ORD00608,2024-04-22,CUST2033,Customer_412,Giza,Sheikh Zayed,Electronics,Phone,1,1068,854.4,0.2,256.14,Cash
ORD00609,2024-06-13,CUST4493,Customer_392,Upper Egypt,Sohag,Sports,Dumbbells,1,1451,1160.8,0.2,274.5,Cash
ORD00610,2024-03-27,CUST7060,Customer_284,Alexandria,Smouha,Home,Blender,1,610,579.5,0.05,167.7,Cash
ORD00611,2024-03-21,CUST1256,Customer_451,Upper Egypt,Assiut,Electronics,Laptop,1,1670,1336.0,0.2,259.23,Card
ORD00612,2024-08-01,CUST8798,Customer_355,Cairo,Nasr City,Electronics,Laptop,1,1497,1197.6,0.2,385.3,Cash
ORD00613,2024-01-20,CUST3949,Customer_368,Giza,6th October,Home,Chair,4,539,2048.2,0.05,517.45,Card
ORD00614,2024-03-01,CUST9686,Customer_49,Alexandria,Smouha,Home,Vacuum,4,59,188.8,0.2,30.0,Online
ORD00615,2025-02-11,CUST3444,Customer_351,Delta,Zagazig,Fashion,Watch,2,616,1232.0,0.0,182.87,Card
ORD00616,2024-08-10,CUST5118,Customer_172,Upper Egypt,Assiut,Fashion,Shirt,1,1370,1233.0,0.1,211.17,Online
ORD00617,2024-09-05,CUST9436,Customer_60,Upper Egypt,Assiut,Electronics,Phone,5,410,1947.5,0.05,577.19,Cash
ORD00618,2024-02-26,CUST6343,Customer_117,Giza,Sheikh Zayed,Sports,Dumbbells,4,457,1645.2,0.1,259.15,Cash
ORD00619,2024-10-26,CUST8936,Customer_28,Giza,Sheikh Zayed,Sports,Treadmill,4,1875,7125.0,0.05,843.47,Card
ORD00620,2024-04-09,CUST6875,Customer_500,Giza,6th October,Sports,Treadmill,4,814,3093.2,0.05,663.29,Card
ORD00621,2025-03-12,CUST8627,Customer_235,Giza,Dokki,Fashion,Shirt,5,172,774.0,0.1,103.81,Card
ORD00622,2024-10-22,CUST4763,Customer_45,Giza,Dokki,Fashion,Jacket,5,371,1484.0,0.2,484.37,Card
ORD00623,2025-01-11,CUST5041,Customer_127,Alexandria,Gleem,Fashion,Watch,4,621,2484.0,0.0,701.74,Card
ORD00624,2024-01-23,CUST1656,Customer_241,Upper Egypt,Luxor,Fashion,Shoes,5,1889,9445.0,0.0,1930.96,Online
ORD00625,2024-05-03,CUST2361,Customer_286,Alexandria,Smouha,Sports,Bike,4,1708,6832.0,0.0,1455.97,Cash
ORD00626,2024-12-08,CUST5994,Customer_83,Upper Egypt,Assiut,Fashion,Jacket,3,539,1617.0,0.0,168.14,Online
ORD00627,2024-07-26,CUST4030,Customer_405,Upper Egypt,Luxor,Electronics,Tablet,4,1630,6194.0,0.05,1973.1,Card
ORD00628,2024-05-31,CUST7977,Customer_386,Upper Egypt,Luxor,Electronics,Phone,4,1879,6764.4,0.1,1574.28,Card
ORD00629,2024-01-29,CUST9433,Customer_485,Alexandria,Montaza,Fashion,Shirt,5,1853,8338.5,0.1,2367.64,Online
ORD00630,2024-07-06,CUST3871,Customer_332,Delta,Tanta,Electronics,Tablet,3,1003,2407.2,0.2,265.32,Online
ORD00631,2024-09-01,CUST4437,Customer_386,Cairo,Maadi,Fashion,Shoes,3,538,1291.2,0.2,165.78,Online
ORD00632,2024-02-02,CUST7108,Customer_177,Giza,Dokki,Home,Vacuum,5,1443,6132.75,0.15,1038.19,Card
